"ìùåvñºÅF","óﬂòaÇQîNçëê®í≤ç∏ êlå˚ìôäÓñ{èWåvÅ@ÅiéÂÇ»ì‡óeÅFíjèóÅEîNóÓÅEîzãÙä÷åWÅCê¢ë—ÇÃç\ê¨ÅCèZãèÇÃèÛë‘ÅCïÍéqÅEïÉéqê¢ë—ÅCçëê–Ç»Ç«Åj"
"ï\î‘çÜÅF","4-2"
"ï\ëËÅF","[ëçêlå˚ÅEëçê¢ë—êîÅEíjèóÅEîNóÓÅEîzãÙä÷åW] íjèóÅCîNóÓÅiäeçŒÅjÅCîzãÙä÷åWÅCçëê–ëçêîÇ©ì˙ñ{êlï êlå˚ç\ê¨î‰ÅmîzãÙä÷åWï ÅnÅi15çŒà»è„ÅjÅ|ëSçëÅCìsìπï{åßÅC21ëÂìsésÅC21ëÂìsésÇÃãÊÅCåßí°èäç›ésÅCêlå˚20ñúà»è„ÇÃés"
"é¿é{îNåéÅF","2020îN","10åé"
"ésãÊí¨ë∫éûì_ÅiîNåéì˙ÅjÅF","-"

"***","ìñäYêîílÇ™Ç»Ç¢Ç‡ÇÃ"
"-","ìñäYêîílÇ™Ç»Ç¢Ç‡ÇÃ"

"","","","","","","","","","","","","","","","/ï\èÕéñçÄ ÉRÅ[Éh","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43","2020_43"
"13201","","î™â§éqés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","4","","ó£ï ","","3.37795","0.00000","0.00000","0.00000","0.11547","0.00000","0.08509","0.04568","0.02606","0.06707","0.34052","0.29046","0.50146","0.44524","0.56083","0.81008","0.63607","1.30636","1.21035","1.77833","1.75869","2.40652","1.70352","2.28980","2.30286","2.67215","2.62435","2.69443","2.97258","3.32750","3.30863","3.68735","3.63020","4.57428","3.79981","4.91573","5.07143","5.14563","4.80480","5.95977","5.29862","5.43996","5.70037","6.05531","5.38922","5.86878","5.66478","6.04485","6.52325","6.89033","6.41441","5.11422","5.70236","6.12577","5.36892","5.17688","4.71898","5.33559","5.61938","4.47491","4.14226","4.59282","3.95554","4.08508","4.28124","3.73413","3.54785","3.10155","2.71630","2.65237","2.82187","2.30447","2.95324","1.70940","1.74622","1.01597","1.29151","2.95455","1.16959","1.65289","1.11732","2.65487","0.00000","0.00000","0.00000","0.00000","0.00000","3.02147","4.25937","3.26149","1.94016","3.54769"
"13201","","î™â§éqés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","1","","ñ¢ç•","","26.26343","99.91353","100.00000","99.95856","99.49142","99.43790","98.85608","97.65298","96.34646","93.04250","88.58283","83.62283","76.05634","70.41252","61.74191","55.70000","49.25234","42.35348","40.70441","36.98347","33.41804","29.71131","29.23909","25.19626","22.71468","23.04701","20.66601","20.46969","19.04762","20.00578","19.39752","18.78023","18.60409","17.53247","17.17432","15.90635","17.47837","13.93086","14.12602","13.74838","13.14341","11.13795","12.26110","10.33222","9.86405","8.59244","9.18235","8.73124","7.43920","6.91713","6.42881","6.29096","5.51156","5.50654","5.49569","4.72378","4.81809","3.96239","4.55045","3.98333","4.18349","4.40252","4.35393","3.99533","4.10839","3.77117","3.92625","5.03628","3.86717","4.03332","3.78650","5.46793","5.10321","5.17032","4.05028","5.52442","6.04396","6.96938","6.48855","6.72926","3.71094","5.82524","6.01504","5.38117","6.80272","3.77358","4.14747","37.45713","4.68171","4.54383","5.44376","28.37287"
"13201","","î™â§éqés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","2","","óLîzãÙ","","56.30419","0.08647","0.00000","0.04144","0.47680","0.56210","1.06411","2.15144","3.37008","6.35577","10.57884","15.46733","22.71695","28.63917","36.70771","41.40000","48.27103","54.67033","55.86268","59.33884","62.47353","65.39695","66.01004","70.05607","72.19529","71.54472","73.29416","74.42082","74.06733","72.39086","73.22635","72.89092","72.78696","73.58534","73.52390","73.78711","72.75649","75.08323","74.36484","74.60441","75.81742","76.91895","75.47780","76.83633","75.65602","77.43230","76.44387","77.66030","78.64807","77.80899","78.42477","76.27785","77.22521","75.57043","75.45797","76.64799","72.51721","71.52451","70.82875","70.56508","68.69725","67.32870","63.48315","61.44649","60.05245","54.80984","53.49949","47.58856","47.58302","41.21000","35.67518","35.80442","29.35780","25.42579","21.57821","19.29544","16.39194","12.98838","11.32316","6.41628","6.44531","4.36893","4.13534","4.93274","4.76190","2.83019","1.84332","55.60372","57.65472","43.77931","20.12314","62.82513"
"13201","","î™â§éqés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","3","","éÄï ","","11.48356","0.00000","0.00000","0.00000","0.03179","0.00000","0.02660","0.00000","0.00000","0.00000","0.11976","0.04136","0.04543","0.00000","0.13680","0.05000","0.09346","0.04579","0.17833","0.08264","0.12706","0.16038","0.03862","0.14953","0.24238","0.14139","0.26118","0.31736","0.48529","0.31801","0.70383","0.91349","0.53502","0.74212","0.74977","0.79652","0.93943","1.97183","2.03252","1.84176","1.97475","2.28127","2.61688","3.13929","3.57256","4.17920","4.89942","4.77490","6.08011","6.70646","6.46247","7.89646","9.12258","9.94828","10.47953","11.60929","14.01180","16.38684","16.90481","18.34182","20.44037","21.38365","25.00000","27.44240","30.21562","35.50655","37.21407","42.38156","44.09416","50.28496","55.52007","54.94217","61.63991","65.26764","69.69274","71.41713","74.26740","76.66315","79.77099","83.56808","85.74219","85.67961","86.84211","87.44395","87.07483","89.62264","92.16590","1.28003","31.15620","46.51655","70.74636","2.33541"
"13201","","î™â§éqés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","2","","èó","4","","ó£ï ","","5.94882","0.00000","0.00000","0.00000","0.00000","0.00000","0.05321","0.19559","0.28346","0.60173","0.71856","0.86849","1.18128","0.94832","1.41359","2.85000","2.38318","2.93040","3.25457","3.59504","3.98136","4.73136","4.71224","4.59813","4.84765","5.26688","5.77865","4.79213","6.39976","7.28534","6.67230","7.41537","8.07393","8.14007","8.55201","9.51002","8.82571","9.01408","9.47663","9.80545","9.06442","9.66184","9.64422","9.69217","10.90737","9.79605","9.47437","8.83356","7.83262","8.56742","8.68394","9.53473","8.14064","8.97475","8.56681","7.01895","8.65290","8.12626","7.71598","7.10977","6.67890","6.88514","7.16292","7.11578","5.62354","5.91243","5.36019","4.99360","4.45565","4.47172","5.01825","3.78549","3.89908","4.13625","4.67877","3.76301","3.29670","3.37909","2.41730","3.28638","4.10156","4.12621","3.00752","2.24215","1.36054","3.77358","1.84332","5.65913","6.50736","5.16031","3.68674","6.46659"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","1","","ñ¢ç•","","31.87233","100.00000","100.00000","99.95540","99.84911","99.30459","99.13345","98.54545","97.11603","95.98167","91.97438","85.64536","80.78335","74.49609","66.20891","57.32831","53.71381","47.81353","43.02866","36.53205","34.48153","31.08666","30.57180","25.47771","25.88896","25.14001","24.33894","21.99943","21.22472","22.70345","22.17277","23.84454","22.69167","22.41102","22.49651","22.33405","20.45510","20.69211","19.82434","21.04605","19.49645","19.37944","18.67470","17.08229","16.35750","15.87019","15.82602","14.36804","13.95724","14.52351","13.78446","13.00085","12.52757","10.87231","10.96050","10.55276","10.90278","10.64309","10.00000","8.58707","8.31522","7.05765","6.04396","6.63736","6.72383","4.99520","5.11853","4.64052","3.92902","3.75557","3.74404","3.60029","3.86555","3.53581","2.82723","3.51759","5.18207","4.68165","4.89978","3.29670","4.54545","5.29101","5.63380","6.17284","3.03030","1.81818","2.97030","40.22452","7.71888","4.96690","3.89936","33.20814"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","2","","óLîzãÙ","","57.45018","0.00000","0.00000","0.04460","0.11316","0.62587","0.79723","1.23636","2.71630","3.84209","7.53580","13.75151","18.80865","24.72234","32.70911","41.24791","44.64960","50.20627","54.95740","61.20785","62.85511","66.36864","66.79662","71.65605","70.83593","71.84194","72.38582","73.64652","75.11776","72.52414","73.40314","71.53361","71.84904","72.19288","71.35538","71.24371","72.16170","71.98388","73.14931","71.54655","71.59458","71.81173","71.68675","73.03616","73.79427","73.18117","73.83041","74.02997","74.38483","73.78277","73.05764","73.61466","74.19497","73.74631","73.54764","74.25589","71.28472","71.86495","70.49834","70.95450","71.41304","71.91849","69.39983","70.02198","65.34296","66.57061","63.25431","63.98693","59.50570","58.56143","53.57386","54.37179","47.47899","44.42430","39.89529","35.42714","34.45378","32.20974","27.17149","22.80220","21.32867","17.98942","12.67606","7.40741","6.06061","12.72727","3.96040","55.04162","64.41540","56.80114","38.33771","60.90423"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","3","","éÄï ","","6.05373","0.00000","0.00000","0.00000","0.00000","0.03477","0.03466","0.00000","0.03353","0.07050","0.00000","0.00000","0.00000","0.00000","0.04161","0.04188","0.00000","0.04125","0.00000","0.07410","0.00000","0.00000","0.09747","0.03185","0.18715","0.12446","0.12019","0.14323","0.22167","0.30345","0.28796","0.31513","0.35604","0.36739","0.76851","0.59909","0.82305","0.71107","0.77792","1.05105","1.48483","1.34105","1.14745","1.71446","1.75379","3.13837","2.15643","2.68920","3.18677","3.66209","4.34419","5.71185","5.51390","6.95322","6.97134","7.61500","9.44444","9.71061","11.09635","12.76086","12.98913","13.56859","18.72358","17.23077","22.47292","23.15082","26.93966","26.99346","32.06591","33.16359","38.66576","38.35415","45.79832","49.22937","54.55497","58.66834","57.70308","60.11236","64.14254","70.87912","72.72727","73.54497","77.46479","80.24691","89.39394","83.63636","93.06931","0.67070","21.62076","33.62715","54.82948","1.19104"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","0","","ëçêî","4","","ó£ï ","","4.62376","0.00000","0.00000","0.00000","0.03772","0.03477","0.03466","0.21818","0.13414","0.10575","0.48983","0.60314","0.40800","0.78157","1.04037","1.38191","1.63659","1.93894","2.01394","2.18599","2.66335","2.54470","2.53411","2.83439","3.08796","2.89359","3.15505","4.21083","3.43585","4.46897","4.13613","4.30672","5.10325","5.02870","5.37960","5.82315","6.56015","6.61294","6.24843","6.35636","7.42414","7.46779","8.49111","8.16708","8.09444","7.81027","8.18713","8.91279","8.47116","8.03163","8.81370","7.67263","7.76356","8.42815","8.52053","7.57634","8.36806","7.78135","8.40532","7.69757","7.28261","7.45527","5.83263","6.10989","5.46029","5.28338","4.68750","4.37908","4.49937","4.51941","4.01634","3.67377","2.85714","2.81052","2.72251","2.38693","2.66106","2.99625","3.78619","3.02198","1.39860","3.17460","4.22535","6.17284","1.51515","1.81818","0.00000","4.06316","6.24495","4.60481","2.93346","4.69659"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","1","","ñ¢ç•","","36.36408","100.00000","100.00000","100.00000","99.92498","99.36125","99.44406","98.54545","98.04169","96.89818","94.62990","89.45661","85.28209","79.40942","70.43860","63.91162","59.45717","52.33494","49.42174","44.56355","40.75862","36.22484","36.48041","30.42378","32.01483","30.29740","30.84726","26.46067","26.33547","29.47598","27.85788","29.89744","28.26493","27.86738","28.89493","28.92960","24.77327","26.24372","24.44444","25.84484","25.57545","24.97441","22.88828","20.96963","20.83067","19.85965","19.84297","17.63026","18.07229","17.64214","17.93215","18.30065","17.71020","14.52174","14.20679","14.73851","13.65211","14.17425","12.76151","9.77054","9.04585","7.74264","7.32673","6.52386","6.58996","5.09014","4.33705","4.26471","3.43284","2.72315","2.90598","2.08729","1.92719","1.17371","1.65746","1.46520","1.27660","2.89017","1.44928","0.00000","1.19048","1.81818","0.00000","0.00000","0.00000","0.00000","10.00000","44.51124","9.46554","4.40690","1.63767","37.93178"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","2","","óLîzãÙ","","57.95828","0.00000","0.00000","0.00000","0.07502","0.56778","0.55594","1.16364","1.83196","3.03439","5.15239","10.38118","14.39084","20.11173","28.68421","34.77905","39.60984","46.21578","49.26754","54.28790","57.03448","61.41568","61.78548","67.23593","65.14215","67.28625","66.88544","70.28090","71.10043","66.64847","69.41298","66.35897","68.19030","68.59319","66.57609","66.39344","70.16706","68.82702","69.66184","69.39553","68.73402","68.27021","69.75477","71.32009","71.30990","71.92982","73.16203","73.37616","73.81526","73.99666","72.94023","73.20261","74.32916","77.21739","76.32202","76.22821","76.23008","75.16255","75.80195","78.90452","79.42999","82.00654","81.98020","80.42843","81.38075","82.92683","82.03222","83.38235","82.23881","80.93797","78.97436","80.07590","75.16060","73.47418","71.54696","71.79487","74.89362","72.83237","60.14493","61.46789","57.14286","50.90909","52.94118","42.85714","30.00000","50.00000","20.00000","52.02445","77.54930","79.09180","71.81849","57.93102"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","3","","éÄï ","","2.19168","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.06317","0.00000","0.00000","0.00000","0.00000","0.00000","0.08772","0.08183","0.00000","0.08052","0.00000","0.00000","0.00000","0.00000","0.06423","0.00000","0.12361","0.12392","0.11933","0.11236","0.21368","0.16376","0.15448","0.20513","0.27985","0.22401","0.49819","0.48216","0.38186","0.31949","0.38647","0.38077","0.57545","0.71648","0.32698","0.93458","0.89457","1.26316","0.99929","1.57031","0.96386","1.58863","1.85784","2.85948","2.23614","2.52174","3.63062","3.72425","3.88080","4.74642","4.67225","5.55144","5.45229","5.45256","5.84158","7.98442","8.89121","8.69565","10.78067","10.29412","11.19403","13.31316","15.04274","14.99051","21.19914","23.23944","23.75691","24.90842","22.55319","23.69942","37.68116","36.69725","40.47619","47.27273","47.05882","57.14286","70.00000","50.00000","70.00000","0.32733","8.34700","13.30115","24.63323","0.56039"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","1","","íj","4","","ó£ï ","","3.48596","0.00000","0.00000","0.00000","0.00000","0.07097","0.00000","0.29091","0.06317","0.06743","0.21771","0.16221","0.32706","0.47885","0.78947","1.22750","0.93299","1.36876","1.31072","1.14855","2.20690","2.35947","1.66988","2.34029","2.71941","2.29244","2.14797","3.14607","2.35043","3.71179","2.57467","3.53846","3.26493","3.31541","4.03080","4.19479","4.67780","4.60977","5.50725","4.37887","5.11509","6.03889","7.02997","6.77570","6.96486","6.94737","5.99572","7.42327","7.14859","6.77258","7.26979","5.63725","5.72451","5.73913","5.84057","5.30903","6.23701","5.91678","6.76430","5.77350","6.07187","4.79826","4.85149","5.06329","3.13808","3.28738","2.85006","2.05882","3.13433","3.02572","3.07692","2.84630","1.71306","2.11268","3.03867","1.83150","1.27660","0.57803","0.72464","1.83486","1.19048","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","3.13698","4.63816","3.20014","1.91061","3.57681"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","1","","ñ¢ç•","","27.49545","100.00000","100.00000","99.90602","99.77238","99.25017","98.82434","98.54545","96.06862","94.97784","89.10658","81.89793","76.30293","69.26995","62.39113","50.42882","48.08970","43.06261","36.57588","29.00215","27.81845","26.03954","24.52334","20.46183","19.64736","19.93750","17.73608","17.35827","15.71675","15.78360","16.29393","17.49193","16.91638","16.67452","15.72387","15.81706","16.01179","14.69428","14.83029","15.72559","13.29857","13.46674","13.99152","12.63369","11.35714","11.74764","11.61049","10.56572","9.80551","11.43331","9.34256","7.21925","7.48477","7.44072","7.83270","6.56604","8.14196","7.18830","7.48731","7.56997","7.74443","6.48402","5.08850","6.73077","6.82540","4.91659","5.71973","4.94118","4.29515","4.50549","4.29864","4.55635","5.11757","5.02216","3.54132","4.58891","7.09812","5.54017","6.43087","4.70588","5.94059","6.71642","7.40741","7.46269","3.57143","2.43902","2.19780","35.76679","6.30979","5.35471","5.11457","28.31090"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","2","","óLîzãÙ","","56.95507","0.00000","0.00000","0.09398","0.15175","0.68166","1.03734","1.30909","3.71694","4.72674","10.10972","17.06539","23.20847","29.62649","36.34204","48.02744","49.58472","54.39932","60.70039","67.69562","69.03367","71.23381","71.92636","76.13855","76.63728","76.43750","77.96610","77.14787","79.44732","78.52761","77.52929","76.96448","75.64041","75.97739","76.41419","76.03621","74.21415","75.39448","76.91906","73.93140","74.51108","75.55435","73.83404","75.00000","76.57143","74.47426","74.53184","74.79201","74.95948","73.57084","73.18339","74.06417","74.06440","70.48242","70.87452","72.37736","66.31872","68.63868","65.67259","64.12214","65.15005","63.47032","60.02950","61.45833","53.17460","53.02897","48.80839","48.47059","42.73128","42.30769","36.76471","38.12950","29.59889","26.14476","20.57336","16.44359","14.61378","12.74238","12.54019","6.27451","6.43564","4.47761","0.00000","0.00000","1.78571","0.00000","2.19780","58.17915","53.81980","41.36437","20.34830","63.98671"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","3","","éÄï ","","9.81701","0.00000","0.00000","0.00000","0.00000","0.06817","0.06916","0.00000","0.00000","0.14771","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.14358","0.00000","0.00000","0.13149","0.06414","0.25189","0.12500","0.12107","0.17534","0.23028","0.44618","0.42599","0.43057","0.43499","0.51813","1.05465","0.71463","1.27701","1.13412","1.20104","1.79420","2.41199","2.00108","2.05936","2.60695","2.71429","5.07614","3.37079","3.99334","5.42950","5.71665","7.00692","8.82353","8.70322","11.12020","10.19011","11.32075","15.03132","14.56743","16.94162","18.95674","18.87706","20.36530","28.31858","24.83974","32.77778","35.11853","39.37083","40.35294","47.46696","47.58242","54.29864","53.11751","61.68741","65.58346","73.35582","76.29063","74.94781","77.56233","75.88424","85.49020","86.13861","84.32836","87.03704","85.07463","92.85714","95.12195","95.60440","1.02777","32.32919","47.70336","71.05408","1.84487"
"13206","","ï{íÜés","2020000000","","2020îN","0","","çëê–ëçêî","2","","èó","4","","ó£ï ","","5.73247","0.00000","0.00000","0.00000","0.07587","0.00000","0.06916","0.14545","0.21444","0.14771","0.78370","1.03668","0.48860","1.10357","1.26683","1.54374","2.32558","2.53807","2.72374","3.15865","3.14788","2.72665","3.41880","3.33547","3.46348","3.50000","4.17676","5.31853","4.60564","5.24261","5.75080","5.11302","7.00822","6.82996","6.80729","7.43211","8.49705","8.77712","7.04961","8.54881","9.77836","8.97783","10.11508","9.75936","9.35714","8.70196","10.48689","10.64892","9.80551","9.27920","10.46713","9.89305","9.74761","10.95666","11.10266","9.73585","10.50800","9.60560","9.89848","9.35115","8.22846","9.68037","6.56342","6.97115","7.22222","6.93591","6.10105","6.23529","5.50661","5.60440","4.63801","4.19664","3.59613","3.24963","2.52951","2.67686","3.34029","4.15512","5.14469","3.52941","1.48515","4.47761","5.55556","7.46269","1.78571","2.43902","0.00000","5.02629","7.54122","5.57757","3.48304","5.85752"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","1","","ñ¢ç•","","31.76739","100.00000","100.00000","99.95506","99.84674","99.28648","99.18411","98.60902","97.34637","96.05839","91.91321","85.77459","80.67263","74.36885","66.37744","57.56522","54.37279","48.23732","43.07630","36.77718","34.85903","31.42047","30.91092","25.73215","26.12728","25.33632","24.68374","22.15357","21.57252","22.86517","22.38248","24.07606","22.82530","22.59190","22.76807","22.69400","20.73050","20.96228","19.88289","21.21752","19.62525","19.53625","18.81188","17.22064","16.54652","15.97398","15.83458","14.49843","13.98201","14.63415","13.73788","13.02666","12.50554","10.80967","10.98131","10.62670","10.90528","10.61975","9.96667","8.56458","8.30147","7.03242","6.01440","6.62252","6.74208","5.00722","5.12129","4.64356","3.94151","3.76276","3.74915","3.60294","3.87532","3.54223","2.83613","3.51759","5.18207","4.69043","4.91071","3.30579","4.54545","5.29101","5.63380","6.17284","3.03030","1.81818","2.97030","40.25804","7.71057","4.96628","3.90494","33.16128"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","2","","óLîzãÙ","","57.46750","0.00000","0.00000","0.04494","0.11494","0.64217","0.74495","1.16541","2.47905","3.79562","7.61341","13.59223","18.90166","24.81814","32.58134","41.08696","43.99293","49.78504","54.90513","61.06399","62.50458","66.06447","66.54387","71.53669","70.64279","71.68482","72.10737","73.52162","74.82259","72.41573","73.37073","71.29084","71.79549","72.03350","71.04393","70.91264","71.86575","71.78433","73.11609","71.57412","71.59763","71.64179","71.60745","72.96613","73.60110","73.03939","73.77049","73.94201","74.40720","73.63331","73.07206","73.64574","74.14634","73.84485","73.55919","74.23122","71.30374","71.85281","70.56667","70.94896","71.54560","72.01995","69.41974","70.02208","65.38462","66.53828","63.23450","63.96337","59.56771","58.67347","53.51057","54.41176","47.51474","44.41417","39.91597","35.42714","34.45378","32.08255","27.00893","22.58953","21.32867","17.98942","12.67606","7.40741","6.06061","12.72727","3.96040","55.01546","64.41492","56.80252","38.32099","60.94357"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","3","","éÄï ","","6.14152","0.00000","0.00000","0.00000","0.00000","0.03568","0.03547","0.00000","0.03492","0.03650","0.00000","0.00000","0.00000","0.00000","0.04338","0.00000","0.00000","0.00000","0.00000","0.07710","0.00000","0.00000","0.10047","0.03291","0.19188","0.12812","0.12342","0.14710","0.22708","0.28090","0.24038","0.32137","0.33923","0.37227","0.77940","0.58565","0.81441","0.67698","0.78921","0.99338","1.47929","1.33262","1.16482","1.70940","1.68211","3.10806","2.19821","2.54702","3.18888","3.70059","4.34050","5.67498","5.54324","6.99449","6.97040","7.59050","9.43726","9.71595","11.03333","12.77835","12.99836","13.56608","18.72088","17.26269","22.44344","23.15840","26.95418","27.01112","32.10426","33.03571","38.71847","38.38235","45.74558","49.31880","54.62185","58.66834","57.70308","60.22514","64.28571","71.07438","72.72727","73.54497","77.46479","80.24691","89.39394","83.63636","93.06931","0.66771","21.65065","33.64976","54.87222","1.19659"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","0","","ëçêî","4","","ó£ï ","","4.62359","0.00000","0.00000","0.00000","0.03831","0.03568","0.03547","0.22556","0.13966","0.10949","0.47337","0.63318","0.42571","0.81301","0.99783","1.34783","1.63428","1.97764","2.01857","2.08173","2.63640","2.51505","2.44474","2.69826","3.03806","2.85074","3.08547","4.17770","3.37780","4.43820","4.00641","4.31173","5.03998","5.00233","5.40860","5.80771","6.58934","6.57640","6.21181","6.21498","7.29783","7.48934","8.41584","8.10383","8.17027","7.87857","8.19672","9.01254","8.42191","8.03196","8.84956","7.65262","7.80488","8.35100","8.48910","7.55158","8.35372","7.81149","8.43333","7.70812","7.15456","7.38155","5.84498","6.09272","5.42986","5.29610","4.69003","4.38195","4.38652","4.52806","4.02181","3.60294","2.86436","2.72480","2.62605","2.38693","2.66106","3.00188","3.79464","3.03030","1.39860","3.17460","4.22535","6.17284","1.51515","1.81818","0.00000","4.05879","6.22386","4.58144","2.90184","4.69856"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","1","","ñ¢ç•","","36.24586","100.00000","100.00000","100.00000","99.92384","99.34735","99.57386","98.57997","98.16754","96.95080","94.45289","89.52703","85.25424","79.03494","71.19266","64.21233","60.14235","52.92621","49.26829","44.68425","41.03473","36.48069","36.94352","30.64304","32.37913","30.48469","31.12058","26.54001","26.59401","29.53914","28.09399","29.94792","28.32700","27.96380","29.19340","29.25636","24.92754","26.48423","24.41406","25.94203","25.64767","25.09035","23.00055","21.05263","20.90615","19.90085","19.88389","17.69398","18.06347","17.79089","17.75244","18.31683","17.66816","14.46100","14.28571","14.89191","13.64591","14.15525","12.67507","9.71810","9.00000","7.76805","7.25646","6.45161","6.60377","5.10096","4.33705","4.27099","3.43797","2.72727","2.91096","2.08729","1.93133","1.17371","1.66205","1.46520","1.27660","2.90698","1.45985","0.00000","1.19048","1.81818","0.00000","0.00000","0.00000","0.00000","10.00000","44.50592","9.44759","4.39846","1.64046","37.85606"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","2","","óLîzãÙ","","58.07537","0.00000","0.00000","0.00000","0.07616","0.58013","0.42614","1.12108","1.70157","2.97990","5.31915","10.30405","14.40678","20.46589","27.98165","34.67466","38.96797","45.71671","49.43089","54.43645","56.76825","61.15880","61.52824","67.19160","64.88550","67.15561","66.68697","70.29361","70.89918","66.62965","69.39948","66.35417","68.20342","68.55204","66.22365","66.04697","70.04831","68.69202","69.67773","69.71014","68.71762","68.09499","69.77386","71.20047","71.26214","71.81303","73.07692","73.31400","73.96257","73.86172","73.04560","73.26733","74.34978","77.38826","76.34921","76.14091","76.34710","75.14677","75.91036","78.93175","79.75000","82.05689","82.00795","80.44966","81.44654","82.89054","82.03222","83.35788","82.21226","81.06061","78.93836","80.07590","75.10730","73.47418","71.74515","71.79487","74.89362","72.67442","59.85401","61.11111","57.14286","50.90909","52.94118","42.85714","30.00000","50.00000","20.00000","52.06004","77.59101","79.10060","71.80451","58.03422"
"13206","","ï{íÜés","2020000000","","2020îN","1","","Ç§Çøì˙ñ{êl","1","","íj","3","","éÄï ","","2.21798","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.06545","0.00000","0.00000","0.00000","0.00000","0.00000","0.09174","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.06645","0.00000","0.12723","0.12755","0.12180","0.11514","0.21798","0.16657","0.10444","0.20833","0.23764","0.22624","0.50412","0.44031","0.38647","0.32468","0.39063","0.33816","0.58290","0.72277","0.33094","0.94619","0.90615","1.27479","1.01597","1.52284","0.97640","1.60202","1.87296","2.80528","2.24215","2.54163","3.57143","3.68295","3.84885","4.76190","4.62185","5.56380","5.50000","5.47046","5.86481","8.01564","8.90985","8.71413","10.78067","10.30928","11.21076","13.18182","15.06849","14.99051","21.24464","23.23944","23.82271","24.90842","22.55319","23.83721","37.95620","37.03704","40.47619","47.27273","47.05882","57.14286","70.00000","50.00000","70.00000","0.32544","8.35797","13.32079","24.67532","0.55953"
