"10310","","ó£ç•åèêîÅyåèÅz","2023000000","","2023îN","00770","","ç»_ïsè⁄","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00100","","ç»_ëçêî","","127,923","32","177","426","733","1,032","1,381","1,912","2,263","2,655","2,965","3,217","3,454","3,603","3,455","3,531","3,579","3,462","3,650","3,603","3,765","3,748","3,637","3,636","3,599","3,627","3,603","3,545","3,505","3,553","3,610","3,589","3,402","3,282","2,948","2,776","2,473","2,305","1,990","1,738","1,806","1,538","1,367","1,506","1,231","1,058","986","806","739","696","601","569","557","575","522","534","506","506","444","237","250","276","199","952","1"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00120","","ç»_16çŒ","","8","-","3","2","-","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00130","","ç»_17çŒ","","35","2","5","8","4","4","2","2","1","1","-","1","-","1","1","1","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00140","","ç»_18çŒ","","140","15","29","27","19","13","10","11","6","4","1","-","1","1","1","-","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00150","","ç»_19çŒ","","320","7","64","73","49","35","19","15","13","10","6","5","2","5","-","1","-","1","4","-","2","-","2","-","1","1","-","1","-","1","1","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00160","","ç»_20çŒ","","718","4","43","157","127","94","68","51","31","28","26","20","11","11","11","6","6","4","6","-","1","1","1","1","2","2","1","-","1","-","-","1","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00170","","ç»_21çŒ","","1,063","1","11","74","248","159","130","119","58","57","36","29","29","18","16","9","10","8","7","8","5","4","7","6","3","-","4","5","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00180","","ç»_22çŒ","","1,582","-","9","36","143","347","241","191","109","102","77","58","41","28","34","20","29","16","15","7","10","11","5","6","4","5","4","7","6","3","4","3","3","-","1","-","1","1","1","-","-","2","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00190","","ç»_23çŒ","","2,074","1","5","18","50","176","409","319","227","160","120","106","84","68","54","48","30","21","22","20","20","22","11","12","8","10","10","7","6","7","6","4","2","4","1","1","-","3","-","-","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00200","","ç»_24çŒ","","2,582","1","3","14","34","74","222","543","349","240","195","142","133","101","88","67","48","59","34","31","29","22","22","16","12","18","12","11","10","6","7","6","5","1","3","1","2","2","1","1","-","1","3","2","1","3","2","-","-","1","-","2","-","1","-","-","1","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00210","","ç»_25çŒ","","3,106","-","2","8","18","34","77","268","659","426","268","222","174","167","125","108","90","62","53","51","44","43","28","25","24","23","16","16","10","11","4","6","5","7","4","2","3","3","2","4","1","2","3","-","-","1","1","1","1","1","-","-","-","1","-","-","1","-","-","-","-","1","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00220","","ç»_26çŒ","","3,520","-","-","3","9","20","42","120","311","742","485","325","250","206","155","145","114","86","79","65","49","50","42","27","24","26","25","13","7","13","10","13","5","9","6","4","7","3","2","2","1","2","2","4","3","2","2","1","1","1","3","-","1","1","-","1","1","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00230","","ç»_27çŒ","","3,844","-","1","1","10","22","45","72","172","334","778","508","326","265","216","160","146","113","104","72","70","63","52","45","48","31","31","21","19","19","15","14","9","15","12","6","6","3","1","1","2","1","3","-","2","-","2","1","1","1","-","2","-","1","1","-","-","1","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00240","","ç»_28çŒ","","4,048","-","2","2","5","18","25","55","78","171","365","763","550","350","261","242","189","165","118","100","108","81","66","43","51","40","23","17","22","19","15","16","17","10","7","8","2","3","3","4","4","3","3","3","1","3","1","3","2","4","1","2","-","1","-","-","-","-","-","-","1","-","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00250","","ç»_29çŒ","","4,158","-","-","1","5","6","21","37","71","89","168","370","795","532","337","305","224","192","171","129","89","77","88","79","55","41","38","24","38","32","18","18","27","10","12","11","7","6","4","4","5","3","2","2","2","1","1","2","2","2","3","1","-","-","-","-","-","-","-","-","-","1","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00260","","ç»_30çŒ","","4,257","1","-","-","2","8","15","21","47","82","121","184","378","759","515","386","259","267","187","176","147","90","105","86","69","56","57","43","40","18","32","17","11","11","11","7","5","2","8","6","1","4","1","2","3","1","2","2","2","2","2","1","-","1","-","-","1","-","1","1","-","-","1","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00270","","ç»_31çŒ","","3,974","-","-","-","2","5","9","23","29","47","74","129","191","374","641","440","312","259","233","201","143","131","130","90","93","60","55","55","51","23","18","31","20","15","14","17","11","4","7","5","6","1","5","3","1","3","3","2","1","2","2","1","-","-","-","-","1","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00280","","ç»_32çŒ","","3,910","-","-","-","2","2","12","13","22","40","60","68","136","199","348","643","446","313","270","231","181","170","114","93","78","86","57","51","40","35","32","27","18","21","11","16","8","8","9","9","8","2","4","4","1","4","4","3","1","-","3","-","-","3","-","1","-","-","-","2","-","-","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00290","","ç»_33çŒ","","3,950","-","-","1","-","1","8","7","20","23","42","64","79","132","170","311","656","401","320","256","229","200","156","133","123","103","97","62","43","62","38","42","27","27","25","17","10","9","10","11","6","2","7","2","2","2","2","2","4","1","-","2","1","-","1","-","-","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00300","","ç»_34çŒ","","3,911","-","-","-","-","3","2","11","10","25","29","58","59","105","119","165","342","577","423","335","244","246","189","147","134","108","102","86","71","60","42","48","25","22","26","11","12","11","16","5","12","4","5","6","-","5","1","1","2","-","3","1","2","1","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00310","","ç»_35çŒ","","3,979","-","-","-","-","1","2","5","11","17","30","37","54","65","68","128","175","293","617","414","347","295","227","189","170","122","132","95","80","77","53","57","37","26","25","24","15","12","7","9","9","9","5","3","4","3","6","2","5","2","4","3","1","-","2","1","2","1","-","-","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00320","","ç»_36çŒ","","3,796","-","-","1","2","4","4","8","10","18","17","28","34","42","67","80","106","160","301","559","428","307","266","204","199","145","120","107","95","68","90","64","46","42","32","32","20","7","9","8","8","10","8","3","6","7","4","3","-","2","4","2","2","-","1","1","1","1","3","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00330","","ç»_37çŒ","","3,966","-","-","-","2","1","4","4","7","8","20","24","28","48","54","57","96","112","190","295","595","430","283","292","234","185","149","145","128","117","77","76","63","40","32","28","24","15","21","11","7","8","8","8","5","7","3","1","2","2","4","2","4","1","1","2","1","3","-","-","-","-","1","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00340","","ç»_38çŒ","","3,822","-","-","-","-","-","5","2","6","13","7","13","20","26","53","42","69","91","124","155","302","551","405","284","252","243","179","150","125","128","99","86","68","65","49","28","32","24","21","14","15","12","6","6","8","6","6","2","2","2","3","2","5","5","2","2","1","3","-","-","-","-","-","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00350","","ç»_39çŒ","","3,820","-","-","-","-","2","2","1","-","3","13","21","14","18","25","32","51","63","94","129","186","297","546","414","296","268","221","191","154","157","130","96","60","65","44","40","30","26","19","16","12","12","11","8","10","6","5","5","3","2","7","2","-","1","-","2","2","3","3","1","-","-","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00360","","ç»_40çŒ","","3,690","-","-","-","1","-","1","2","3","4","10","8","11","17","24","27","45","50","72","89","143","166","286","502","377","312","247","207","182","155","131","104","85","66","56","60","38","21","25","28","33","13","15","15","12","8","4","3","2","7","3","2","3","1","2","5","-","3","2","2","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00370","","ç»_41çŒ","","3,525","-","-","-","-","-","2","3","5","3","2","5","9","16","17","27","34","42","52","76","87","129","159","275","487","370","280","255","220","144","160","122","92","89","84","57","40","29","19","26","10","7","12","15","9","6","5","4","2","3","7","7","4","3","2","2","2","3","1","-","2","2","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00380","","ç»_42çŒ","","3,552","-","-","-","-","1","-","3","2","3","2","10","10","7","7","24","20","28","38","47","79","96","108","192","268","485","359","287","240","213","188","158","145","92","79","76","47","47","24","21","18","15","12","16","13","13","7","5","4","8","2","6","7","3","4","5","1","1","3","-","-","-","1","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00390","","ç»_43çŒ","","3,553","-","-","-","1","-","2","2","2","1","2","6","9","10","10","15","22","15","28","38","58","67","100","106","175","267","516","372","313","246","203","194","164","114","90","77","45","48","45","31","29","28","12","19","6","13","5","3","4","8","5","4","6","4","1","4","2","2","2","1","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00400","","ç»_44çŒ","","3,329","-","-","-","-","1","-","2","-","1","-","5","3","5","10","5","17","21","22","30","30","41","47","93","107","160","285","470","362","270","245","225","164","128","107","89","65","60","40","44","33","30","26","10","12","6","9","8","2","5","3","8","-","5","4","3","1","4","2","2","-","-","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00410","","ç»_45çŒ","","3,303","-","-","-","-","-","-","1","-","-","1","1","7","5","5","4","9","8","11","19","39","38","47","70","59","122","177","271","445","371","290","262","210","194","115","103","75","62","41","29","46","19","18","20","10","6","16","16","9","10","5","4","6","5","4","4","4","2","4","-","1","-","-","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00420","","ç»_46çŒ","","3,268","-","-","-","-","1","-","-","1","-","2","3","2","8","10","7","8","9","16","14","25","28","33","49","50","92","110","144","266","477","378","287","240","207","168","128","84","75","65","44","36","34","28","23","24","15","8","9","6","6","4","7","4","6","6","3","4","3","2","1","2","-","3","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00430","","ç»_47çŒ","","3,298","-","-","-","-","-","-","-","-","1","3","1","3","2","1","3","7","3","9","13","20","23","25","35","46","75","95","118","156","269","504","366","337","231","189","141","139","96","75","59","41","46","27","34","18","8","14","11","9","7","2","7","6","6","2","2","4","4","1","2","-","1","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00440","","ç»_48çŒ","","3,335","-","-","-","-","-","1","-","-","1","1","1","-","1","3","3","2","7","4","12","13","12","25","34","41","42","47","93","124","190","304","501","381","301","239","192","165","116","90","60","72","41","34","38","31","16","28","5","12","5","6","7","4","5","2","5","4","6","4","-","2","-","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00450","","ç»_49çŒ","","3,261","-","-","-","-","-","-","-","1","-","-","-","1","2","3","3","5","2","3","9","12","16","19","26","37","42","49","74","65","111","157","285","475","381","282","251","193","166","110","82","74","60","39","40","40","27","18","17","10","6","8","8","9","7","5","9","7","4","2","-","2","-","3","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00460","","ç»_50çŒ","","2,984","-","-","-","-","-","-","-","-","-","-","-","1","4","2","4","4","2","6","9","10","8","16","23","30","21","28","42","52","72","122","147","243","479","321","232","220","186","153","112","88","59","58","53","32","20","24","11","16","6","10","10","6","6","9","4","2","4","5","1","1","5","2","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00470","","ç»_51çŒ","","2,689","-","-","-","-","-","-","-","-","-","-","-","3","1","1","3","2","3","1","6","5","8","6","10","15","19","23","31","32","49","74","78","153","235","380","313","217","192","178","114","104","106","60","56","41","42","18","19","13","12","11","8","6","4","7","7","6","4","2","-","1","3","3","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00480","","ç»_52çŒ","","2,461","-","-","-","-","-","-","-","-","-","1","1","2","2","1","3","1","3","4","1","7","6","10","10","6","12","18","25","33","43","47","77","90","111","192","341","266","247","176","133","113","82","73","64","57","43","36","26","16","9","16","7","6","7","4","7","7","5","4","3","2","3","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00490","","ç»_53çŒ","","2,143","-","-","-","-","-","-","-","-","1","-","-","1","1","-","1","-","1","2","2","1","6","5","5","4","11","15","11","19","33","41","44","66","85","102","168","297","223","172","142","166","99","89","71","58","41","29","25","15","16","8","10","13","6","7","5","7","3","7","2","2","-","1","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00500","","ç»_54çŒ","","1,928","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","2","1","2","-","2","3","2","4","4","14","7","8","15","11","24","36","30","63","70","95","159","270","192","160","152","111","92","78","76","43","50","27","25","14","9","4","10","12","8","9","9","5","7","2","3","1","1","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00510","","ç»_55çŒ","","1,606","-","-","-","-","-","-","-","-","-","1","1","1","1","-","1","-","1","3","2","2","4","2","4","5","5","4","4","11","13","14","25","27","35","53","77","83","136","199","151","153","124","96","78","73","50","39","22","15","12","9","5","15","6","5","9","9","5","4","1","2","4","1","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00520","","ç»_56çŒ","","1,324","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","2","1","1","2","2","1","2","1","2","1","3","9","12","3","19","11","19","29","42","40","57","77","166","138","113","123","106","66","72","52","22","20","17","19","13","8","10","14","3","5","6","3","1","1","2","2","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00530","","ç»_57çŒ","","1,286","-","-","-","-","-","1","-","-","-","-","-","2","-","1","1","2","-","1","-","-","2","-","2","3","1","3","9","6","3","14","8","13","22","20","20","37","56","48","99","181","139","102","121","81","55","48","44","29","26","13","8","10","10","14","5","6","3","4","3","4","-","1","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00540","","ç»_58çŒ","","1,113","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","1","3","4","7","6","8","8","11","17","19","24","22","37","38","89","149","122","124","99","69","61","32","31","30","14","14","10","12","5","10","8","10","5","5","1","1","1","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00550","","ç»_59çŒ","","934","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","1","1","1","2","2","2","5","7","4","9","11","13","14","16","16","31","43","66","101","133","80","67","74","42","43","29","25","13","11","13","13","9","11","10","3","1","2","4","1","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00560","","ç»_60çŒ","","869","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","2","1","-","1","3","1","5","7","7","7","13","13","20","19","30","35","46","169","90","95","77","48","46","28","17","17","17","9","12","6","3","5","7","1","2","2","5","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00570","","ç»_61çŒ","","801","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","2","-","1","2","1","1","3","2","3","4","7","6","4","8","16","16","24","24","35","77","110","80","78","61","37","46","35","29","20","16","18","8","5","3","3","2","1","2","-","9","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00580","","ç»_62çŒ","","695","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","2","-","3","1","3","3","3","4","2","3","7","11","10","6","15","17","21","61","86","70","80","45","49","35","18","24","28","15","19","18","7","9","3","4","1","1","9","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00590","","ç»_63çŒ","","601","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","1","1","1","1","5","5","2","6","2","2","6","13","21","20","31","44","65","66","59","49","40","28","26","17","14","15","13","15","10","1","3","6","1","11","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00600","","ç»_64çŒ","","539","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","2","-","-","3","3","1","8","2","5","8","14","19","11","29","29","63","66","48","47","45","23","24","19","13","17","12","6","3","4","2","2","10","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00610","","ç»_65çŒ","","528","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","2","-","1","1","-","1","-","3","1","1","2","2","5","3","5","2","8","12","20","25","40","75","58","52","40","33","31","21","27","16","12","7","4","2","3","2","10","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00620","","ç»_66çŒ","","466","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","1","2","1","1","1","3","2","6","7","9","7","11","19","30","69","40","35","40","41","35","32","18","12","14","12","5","4","3","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00630","","ç»_67çŒ","","436","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","1","1","1","2","-","-","2","1","4","2","1","6","4","5","7","11","19","28","39","54","49","32","31","33","28","21","19","8","4","4","4","13","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00640","","ç»_68çŒ","","402","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","-","1","-","1","-","4","4","-","2","4","3","8","10","15","10","28","44","44","41","45","35","24","16","20","8","4","12","3","14","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00650","","ç»_69çŒ","","366","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","-","-","-","1","-","-","3","1","2","2","3","8","4","11","14","16","26","37","51","33","41","20","22","19","8","14","11","2","15","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00660","","ç»_70çŒ","","362","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","1","-","-","-","-","3","3","1","2","3","3","6","5","4","13","6","16","21","48","33","35","32","35","25","10","11","13","7","24","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00670","","ç»_71çŒ","","365","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","1","1","2","1","1","4","2","6","6","6","8","22","35","40","38","39","40","46","17","13","12","8","15","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00680","","ç»_72çŒ","","329","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","2","-","2","1","3","6","2","4","5","7","6","18","29","36","45","42","21","15","17","21","12","33","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00690","","ç»_73çŒ","","324","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","-","2","2","1","4","4","3","1","4","6","14","15","28","29","54","37","17","16","30","20","35","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00700","","ç»_74çŒ","","328","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","2","-","1","2","1","-","1","4","5","8","6","6","11","18","36","49","50","33","19","25","4","45","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00710","","ç»_75çŒ","","250","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","1","-","-","-","-","-","2","-","3","4","2","5","4","8","10","17","18","32","27","35","14","16","49","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00720","","ç»_76çŒ","","145","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","1","-","-","-","-","-","2","1","1","4","2","1","2","4","8","10","13","8","20","15","16","35","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00730","","ç»_77çŒ","","147","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","1","1","3","1","-","5","4","5","9","7","4","13","19","20","53","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00740","","ç»_78çŒ","","164","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","2","-","3","3","1","1","4","5","9","9","6","10","7","13","15","74","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00750","","ç»_79çŒ","","127","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","1","-","1","1","-","2","1","3","1","3","6","5","3","7","12","9","70","-"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00760","","ç»_80çŒà»è„","","514","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","2","-","1","3","11","8","3","6","10","10","14","10","18","27","27","361","1"
"10310","","ó£ç•åèêîÅyåèÅz","2022000000","","2022îN","00770","","ç»_ïsè⁄","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00100","","ç»_ëçêî","","129,836","47","216","474","784","1,021","1,595","1,876","2,269","2,603","2,985","3,150","3,398","3,476","3,545","3,760","3,834","3,747","3,812","3,864","3,977","3,878","3,831","3,751","3,777","3,701","3,809","3,687","3,781","3,752","3,814","3,695","3,411","3,101","2,916","2,778","2,601","2,151","1,823","1,880","1,594","1,475","1,318","1,404","1,103","999","858","783","779","667","616","598","533","575","572","549","490","405","242","255","257","203","212","778","1"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00120","","ç»_16çŒ","","4","1","1","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00130","","ç»_17çŒ","","42","2","7","11","5","5","2","3","1","1","1","1","-","1","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00140","","ç»_18çŒ","","168","19","36","25","26","15","11","8","4","2","5","3","3","2","-","-","3","1","-","1","1","-","1","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00150","","ç»_19çŒ","","395","15","86","82","60","34","29","25","14","11","9","4","4","2","3","3","1","1","-","2","2","1","2","1","-","1","-","-","-","-","-","-","1","-","-","-","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00160","","ç»_20çŒ","","789","4","45","197","137","93","83","45","28","22","21","14","15","17","14","12","4","4","6","5","1","2","3","1","2","-","3","1","1","-","-","-","-","3","2","-","2","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2021000000","","2021îN","00170","","ç»_21çŒ","","1,170","2","17","88","262","181","129","107","78","59","48","43","23","21","14","12","16","12","9","6","7","3","4","4","3","4","2","-","2","-","1","2","2","-","1","3","2","1","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
